date,market_rate,base_rate,base_future,market_future
20241129,3.065,3.0,3.0,3.081
20241202,3.033,3.0,3.0,3.064
20241203,3.02,3.0,3.0,2.99
20241204,3.038,3.0,3.0,3.008
20241205,3.011,3.0,3.0,3.071
20241206,3.024,3.0,3.0,3.069
20241209,3.022,3.0,3.0,3.109
20241210,2.948,3.0,3.0,3.138
20241211,2.984,3.0,3.0,3.106
20241212,3.022,3.0,3.0,3.088
20241213,3.019,3.0,3.0,3.091
20241216,3.022,3.0,3.0,3.074
20241217,3.011,3.0,3.0,2.988
20241218,3.018,3.0,3.0,2.919
20241219,3.034,3.0,3.0,2.98
20241220,3.104,3.0,3.0,3.003
20241223,3.103,3.0,3.0,3.024
20241224,3.067,3.0,3.0,3.034
20241226,3.16,3.0,3.0,3.021
20241227,3.1,3.0,3.0,3.033
20241230,3.06,3.0,3.0,3.054
20241231,3.327,3.0,3.0,3.057
20250102,3.029,3.0,3.0,3.017
20250103,2.967,3.0,3.0,3.001
20250106,3.032,3.0,3.0,2.953
20250107,3.0,3.0,3.0,2.993
20250108,3.003,3.0,3.0,2.985
20250109,3.079,3.0,,
20250110,3.081,3.0,,
20250113,3.064,3.0,,
20250114,2.99,3.0,,
20250115,3.008,3.0,,
20250116,3.071,3.0,,
20250117,3.069,3.0,,
20250120,3.109,3.0,,
20250121,3.138,3.0,,
20250122,3.106,3.0,,
20250123,3.088,3.0,,
20250124,3.091,3.0,,
20250131,3.074,3.0,,
20250203,2.988,3.0,,
20250204,2.919,3.0,,
20250205,2.98,3.0,,
20250206,3.003,3.0,,
20250207,3.024,3.0,,
20250210,3.034,3.0,,
20250211,3.021,3.0,,
20250212,3.033,3.0,,
20250213,3.054,3.0,,
20250214,3.057,3.0,,
20250217,3.017,3.0,,
20250218,3.001,3.0,,
20250219,2.953,3.0,,
20250220,2.993,3.0,,
20250221,2.985,3.0,,
